model,file,correct-label,pred-label,certainty
rawgat,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Formation (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Real,0.45
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/WHAT A FEELING (WHAT A FEELING).mp3,Real,Fake,0.10015368461608887
rawgat,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Love On Top (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Real,0.28586346209049224
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/fake smile ｜｜ Ariana Grande Lyrics.mp3,Real,Real,0.15392689704895018
rawgat,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Pure⧸Honey (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Real,0.45
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Post Malone - Better Now (Lyrics⧸Lyric Video).mp3,Real,Fake,0.07444272041320801
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Horses & Hellcats.mp3,Real,Real,0.09481816291809082
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - The Motto ft. Lil Wayne (Lyrics).mp3,Real,Real,0.046580958366394046
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Taylor Swift - Stay Beautiful (Lyrics).mp3,Real,Real,0.36488529443740847
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Bob Dylan - The Times They Are A-Changin' (Official Audio).mp3,Real,Fake,0.048730206489562986
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Zach Bryan - Pink Skies.mp3,Real,Fake,0.21312494277954103
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Emotionless ft. Mariah Carey (Lyrics).mp3,Real,Real,0.006817150115966797
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Pound Cake ⧸ Paris Morton Music 2 ft. Jay-Z & Timbaland (Lyrics).mp3,Real,Real,0.11167492866516113
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/BTS (방탄소년단) 'Butter' Official MV.mp3,Real,Real,0.3066225335001945
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Ed Sheeran - Shape of You (Official Music Video).mp3,Real,Real,0.042119169235229494
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Doja Cat - Addiction (sped up + reverb) lyrics.mp3,Real,Real,0.024845600128173828
rawgat,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Taylor Swift - Tim McGraw (Lyrics).mp3,Real,Fake,0.16157612800598145
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Fireflies - Owl City (taylor's version).mp3,Fake,Fake,0.00024829816073179245
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/My all - Beyoncé cover.mp3,Fake,Fake,2.643712505232543e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Dead By April - Carry Me Instrumental Cover.mp3,Fake,Fake,0.003431180417537689
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Weeknd - Borderline (AI Cover).mp3,Fake,Fake,0.00874557375907898
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/GOKU - SINGING CUPID ( COVER AI ).mp3,Fake,Fake,0.013148674964904785
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Nothing’s gonna change my love for you … [ Justin Bieber AI cover ] + ｜lyric + vietsub｜.mp3,Fake,Fake,0.08023835182189941
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Dancing Queen - ABBA COVER SONG.mp3,Fake,Fake,0.00021507950499653815
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Call Out My Name - Ariana Grande (AI cover) TheWeeknd.mp3,Fake,Fake,4.768360213347478e-08
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Arrival Of (AI) in 2024 ⧸ A Musician's Perspective.mp3,Fake,Fake,1.3874997966922819e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Belinda - Spiritual (AI cover Katy Perry).mp3,Fake,Fake,0.00026666956022381783
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/JENNIE - SOLO (The Weeknd AI Cover).mp3,Fake,Fake,0.09912776947021484
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/I Found A Way - Drake Bell and Ariana Grande AI Cover.mp3,Fake,Fake,0.008472084403038024
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/There I was again tonight - COVER SONG BY AI.mp3,Fake,Fake,0.049466061592102054
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Walk around the world - COVER SONG BY AI.mp3,Fake,Fake,0.043117432594299315
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Style - Taylor Swift ft. Harry Styles (AI)(Lyrics Video).mp3,Fake,Fake,6.603976362384856e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Wuthering heights⧸Dizzy ai cover.mp3,Fake,Fake,4.589452146319672e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/If Only - Taylor Swift Ai Cover.mp3,Fake,Fake,0.08239385604858399
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Please Don't Go by KC & The Sunshine Band (AI Cover).mp3,Fake,Fake,0.011195614337921142
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Ariana Grande Ai - Bad Habits by Ed Sheeran.mp3,Fake,Fake,0.031134564876556397
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Weeknd - Take On Me (Ai Cover).mp3,Fake,Fake,0.06350691795349121
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/La Carretera - Taylor Swift' IA ⧸⧸ letra español.mp3,Fake,Fake,0.044766898155212405
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Banger AI Cover #2.mp3,Fake,Fake,7.727735792286694e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Taylor Swift & Post Malone - Fortnight (lyrics).mp3,Fake,Fake,0.015323753356933595
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/A.I. The Weeknd - Under Control  [A.I. Voice Conversion].mp3,Fake,Fake,1.8358061424805782e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Drake & Ariana Grande - Teenage Fever (AI COVER).mp3,Fake,Fake,0.0017609362304210662
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Banger AI Cover #3.mp3,Fake,Fake,0.06752776622772216
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Bublic Gamer Gang Sings “Backpack Is a Little Bear” (ft. Starfall) (Ai Cover).mp3,Fake,Fake,0.08907952308654785
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Before You Go by Lewis Capaldi (AI Cover).mp3,Fake,Fake,5.062728887423873e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Taylor Swift - The Hills (A.I. Cover).mp3,Fake,Fake,0.09793266296386718
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Harpy Hare - COVER SONG BY AI.mp3,Fake,Fake,9.881961887003853e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Coldplay - Fix You (Official Video).mp3,Real,Fake,2.1576648578047753e-07
xlsr,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Buried Alive Interlude, Pt. 2 (Lyrics).mp3",Real,Fake,0.0008961749821901322
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake & Future - Big Rings (Lyrics).mp3,Real,Fake,0.000437738336622715
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Post Malone - Euthanasia (Lyrics).mp3,Real,Fake,5.722029527532868e-08
xlsr,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Yesterday (With Spoken Word Intro ⧸ Live From Studio 50, New York City ⧸ 1965).mp3",Real,Fake,7.986990567587782e-08
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Hozier - In A Week (Lyrics).mp3,Real,Fake,1.2020989088341593e-05
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Dangerously In Love (Live in Toronto -  Renaissance World Tour 20230708).mp3,Real,Fake,2.0265373677830213e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Justin Bieber - Company.mp3,Real,Fake,0.00016057809814810754
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Dua Lipa - Training Season (Official Music Video).mp3,Real,Fake,0.09212377548217773
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/traitor.mp3,Real,Fake,1.7523612768854946e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Ed Sheeran - Bad Habits [Official Video].mp3,Real,Fake,3.814689989667386e-08
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/lacy.mp3,Real,Fake,0.03834092140197754
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Doja Cat - Acknowledge Me (Lyrics).mp3,Real,Fake,1.07287787614041e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Coldplay - Every Teardrop Is a Waterfall (Official Video).mp3,Real,Fake,6.914114692335715e-08
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Chris Brown - Residuals (Lyrics).mp3,Real,Fake,6.794906312279636e-08
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Tate McRae - stupid (Official Video).mp3,Real,Fake,8.082063141046092e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/East Of The Massanutten.mp3,Real,Fake,2.5748875486897305e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Best I Ever Had (Lyrics).mp3,Real,Fake,6.316341459751129e-05
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/BLACKPINK - 'Lovesick Girls' M⧸V.mp3,Real,Fake,8.785339014139026e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Michael Jackson – Leave Me Alone Lyrics.mp3,Real,Fake,0.0010462965816259383
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Travis Scott - MAFIA - Lyrics.mp3,Real,Fake,0.044646291732788085
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/The Weeknd & Ariana Grande – Save Your Tears (Live on The 2021 iHeart Radio Music Awards).mp3,Real,Fake,1.8119648302672432e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Eminem - Rap God (Lyrics).mp3,Real,Fake,0.044172296524047854
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Eminem - The Monster (Lyrics) ft. Rihanna.mp3,Real,Fake,0.008167209625244141
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Kiwi - Harry Styles (Lyrics).mp3,Real,Fake,0.07128993988037109
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Justin Bieber - As Long As You Love Me ft. Big Sean.mp3,Real,Fake,5.543078441405669e-07
xlsr,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Formation (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Fake,9.282094542868436e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/WHAT A FEELING (WHAT A FEELING).mp3,Real,Fake,8.407871937379242e-06
xlsr,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Love On Top (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Fake,0.0003213131055235863
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/fake smile ｜｜ Ariana Grande Lyrics.mp3,Real,Fake,4.6886978670954706e-05
xlsr,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Pure⧸Honey (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Fake,1.905888901092112e-05
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Post Malone - Better Now (Lyrics⧸Lyric Video).mp3,Real,Fake,8.463824087812099e-08
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Horses & Hellcats.mp3,Real,Fake,3.1120702624320983e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - The Motto ft. Lil Wayne (Lyrics).mp3,Real,Fake,0.05438186168670654
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Taylor Swift - Stay Beautiful (Lyrics).mp3,Real,Fake,0.0011135424673557283
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Bob Dylan - The Times They Are A-Changin' (Official Audio).mp3,Real,Fake,5.0615373766049744e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Zach Bryan - Pink Skies.mp3,Real,Fake,2.0699519664049147e-05
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Emotionless ft. Mariah Carey (Lyrics).mp3,Real,Fake,3.1776147079654036e-06
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Pound Cake ⧸ Paris Morton Music 2 ft. Jay-Z & Timbaland (Lyrics).mp3,Real,Fake,0.002816719114780426
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/BTS (방탄소년단) 'Butter' Official MV.mp3,Real,Fake,1.0915994644165038e-05
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Ed Sheeran - Shape of You (Official Music Video).mp3,Real,Fake,1.5139465176616795e-07
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Doja Cat - Addiction (sped up + reverb) lyrics.mp3,Real,Fake,3.695481154863956e-08
xlsr,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Taylor Swift - Tim McGraw (Lyrics).mp3,Real,Fake,5.720409681089222e-06
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Fireflies - Owl City (taylor's version).mp3,Fake,Real,0.8480515912484854
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/My all - Beyoncé cover.mp3,Fake,Real,0.8326163848556963
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Dead By April - Carry Me Instrumental Cover.mp3,Fake,Real,0.9999546463842746
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Weeknd - Borderline (AI Cover).mp3,Fake,Real,0.9805476549318282
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/GOKU - SINGING CUPID ( COVER AI ).mp3,Fake,Real,0.9348652437329292
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Nothing’s gonna change my love for you … [ Justin Bieber AI cover ] + ｜lyric + vietsub｜.mp3,Fake,Real,0.7825504071079195
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Dancing Queen - ABBA COVER SONG.mp3,Fake,Real,0.8998278825624609
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Call Out My Name - Ariana Grande (AI cover) TheWeeknd.mp3,Fake,Real,0.8407858588248737
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Arrival Of (AI) in 2024 ⧸ A Musician's Perspective.mp3,Fake,Fake,0.74222918797371
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Belinda - Spiritual (AI cover Katy Perry).mp3,Fake,Real,0.999594386009609
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/JENNIE - SOLO (The Weeknd AI Cover).mp3,Fake,Real,0.9330508831246733
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/I Found A Way - Drake Bell and Ariana Grande AI Cover.mp3,Fake,Real,0.9658904290758074
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/There I was again tonight - COVER SONG BY AI.mp3,Fake,Real,0.8729954089544077
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Walk around the world - COVER SONG BY AI.mp3,Fake,Real,0.9445987918547222
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Style - Taylor Swift ft. Harry Styles (AI)(Lyrics Video).mp3,Fake,Real,0.984789685721983
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Wuthering heights⧸Dizzy ai cover.mp3,Fake,Fake,0.6477708552813377
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/If Only - Taylor Swift Ai Cover.mp3,Fake,Real,0.8640863605720817
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Please Don't Go by KC & The Sunshine Band (AI Cover).mp3,Fake,Real,0.8149403096077606
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Ariana Grande Ai - Bad Habits by Ed Sheeran.mp3,Fake,Real,0.9214772582054138
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Weeknd - Take On Me (Ai Cover).mp3,Fake,Real,0.9134230333400647
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/La Carretera - Taylor Swift' IA ⧸⧸ letra español.mp3,Fake,Real,0.9583241257431179
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Banger AI Cover #2.mp3,Fake,Real,0.9776875103006557
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Taylor Swift & Post Malone - Fortnight (lyrics).mp3,Fake,Real,0.9965918064117432
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/A.I. The Weeknd - Under Control  [A.I. Voice Conversion].mp3,Fake,Real,0.8195113262505443
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Drake & Ariana Grande - Teenage Fever (AI COVER).mp3,Fake,Real,0.8374435828917975
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Banger AI Cover #3.mp3,Fake,Real,0.9295296355336905
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/The Bublic Gamer Gang Sings “Backpack Is a Little Bear” (ft. Starfall) (Ai Cover).mp3,Fake,Fake,0.8491563932307494
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Before You Go by Lewis Capaldi (AI Cover).mp3,Fake,Real,0.8983335342180923
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Taylor Swift - The Hills (A.I. Cover).mp3,Fake,Fake,0.522011771659331
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/fake/Harpy Hare - COVER SONG BY AI.mp3,Fake,Real,0.940292731147825
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Coldplay - Fix You (Official Video).mp3,Real,Real,0.8600546931196084
vocoder,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Buried Alive Interlude, Pt. 2 (Lyrics).mp3",Real,Real,0.9496804168855306
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake & Future - Big Rings (Lyrics).mp3,Real,Real,0.9911544289853838
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Post Malone - Euthanasia (Lyrics).mp3,Real,Real,0.7986633589477504
vocoder,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Yesterday (With Spoken Word Intro ⧸ Live From Studio 50, New York City ⧸ 1965).mp3",Real,Real,0.9064679247768301
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Hozier - In A Week (Lyrics).mp3,Real,Real,0.959479250485384
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Dangerously In Love (Live in Toronto -  Renaissance World Tour 20230708).mp3,Real,Real,0.9947528844787961
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Justin Bieber - Company.mp3,Real,Real,0.9637614698971019
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Dua Lipa - Training Season (Official Music Video).mp3,Real,Real,0.9986079196844783
